field,company_name,company_id,question,url
employees_female,World Food Prize Foundation,294,What percentage of World Food Prize Foundation employees are female?,https://www.google.com/search?q=What+percentage+of+World+Food+Prize+Foundation+employees+are+female?
employees_male,World Food Prize Foundation,294,What percentage of World Food Prize Foundation employees are male?,https://www.google.com/search?q=What+percentage+of+World+Food+Prize+Foundation+employees+are+male?
employees_asian,World Food Prize Foundation,294,What percentage of World Food Prize Foundation employees are asian?,https://www.google.com/search?q=What+percentage+of+World+Food+Prize+Foundation+employees+are+asian?
employees_black,World Food Prize Foundation,294,What percentage of World Food Prize Foundation employees are black?,https://www.google.com/search?q=What+percentage+of+World+Food+Prize+Foundation+employees+are+black?
employees_latinx,World Food Prize Foundation,294,What percentage of World Food Prize Foundation employees are hispanic?,https://www.google.com/search?q=What+percentage+of+World+Food+Prize+Foundation+employees+are+hispanic?
employees_indigenous,World Food Prize Foundation,294,What percentage of World Food Prize Foundation employees are native american?,https://www.google.com/search?q=What+percentage+of+World+Food+Prize+Foundation+employees+are+native+american?
employees_white,World Food Prize Foundation,294,What percentage of World Food Prize Foundation employees are white?,https://www.google.com/search?q=What+percentage+of+World+Food+Prize+Foundation+employees+are+white?
company_website,World Food Prize Foundation,294,What is the website for World Food Prize Foundation?,https://www.google.com/search?q=What+is+the+website+for+World+Food+Prize+Foundation?
company_founded_year,World Food Prize Foundation,294,What year was World Food Prize Foundation founded?,https://www.google.com/search?q=What+year+was+World+Food+Prize+Foundation+founded?
company_size,World Food Prize Foundation,294,How many employees does World Food Prize Foundation have?,https://www.google.com/search?q=How+many+employees+does+World+Food+Prize+Foundation+have?
company_headquarters,World Food Prize Foundation,294,Where are the headquarters for World Food Prize Foundation?,https://www.google.com/search?q=Where+are+the+headquarters+for+World+Food+Prize+Foundation?
company_glassdoor,World Food Prize Foundation,294,What is the Glassdoor overall rating for World Food Prize Foundation?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+World+Food+Prize+Foundation?
company_work_life,World Food Prize Foundation,294,What is the Glassdoor work life balance rating for World Food Prize Foundation?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+World+Food+Prize+Foundation?
employees_female,Slyce.io,303,What percentage of Slyce.io employees are female?,https://www.google.com/search?q=What+percentage+of+Slyce.io+employees+are+female?
employees_male,Slyce.io,303,What percentage of Slyce.io employees are male?,https://www.google.com/search?q=What+percentage+of+Slyce.io+employees+are+male?
employees_asian,Slyce.io,303,What percentage of Slyce.io employees are asian?,https://www.google.com/search?q=What+percentage+of+Slyce.io+employees+are+asian?
employees_black,Slyce.io,303,What percentage of Slyce.io employees are black?,https://www.google.com/search?q=What+percentage+of+Slyce.io+employees+are+black?
employees_latinx,Slyce.io,303,What percentage of Slyce.io employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Slyce.io+employees+are+hispanic?
employees_indigenous,Slyce.io,303,What percentage of Slyce.io employees are native american?,https://www.google.com/search?q=What+percentage+of+Slyce.io+employees+are+native+american?
employees_white,Slyce.io,303,What percentage of Slyce.io employees are white?,https://www.google.com/search?q=What+percentage+of+Slyce.io+employees+are+white?
company_website,Slyce.io,303,What is the website for Slyce.io?,https://www.google.com/search?q=What+is+the+website+for+Slyce.io?
company_founded_year,Slyce.io,303,What year was Slyce.io founded?,https://www.google.com/search?q=What+year+was+Slyce.io+founded?
company_size,Slyce.io,303,How many employees does Slyce.io have?,https://www.google.com/search?q=How+many+employees+does+Slyce.io+have?
company_headquarters,Slyce.io,303,Where are the headquarters for Slyce.io?,https://www.google.com/search?q=Where+are+the+headquarters+for+Slyce.io?
company_glassdoor,Slyce.io,303,What is the Glassdoor overall rating for Slyce.io?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Slyce.io?
company_work_life,Slyce.io,303,What is the Glassdoor work life balance rating for Slyce.io?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Slyce.io?
employees_female,Foreign Policy,314,What percentage of Foreign Policy employees are female?,https://www.google.com/search?q=What+percentage+of+Foreign+Policy+employees+are+female?
employees_male,Foreign Policy,314,What percentage of Foreign Policy employees are male?,https://www.google.com/search?q=What+percentage+of+Foreign+Policy+employees+are+male?
employees_asian,Foreign Policy,314,What percentage of Foreign Policy employees are asian?,https://www.google.com/search?q=What+percentage+of+Foreign+Policy+employees+are+asian?
employees_black,Foreign Policy,314,What percentage of Foreign Policy employees are black?,https://www.google.com/search?q=What+percentage+of+Foreign+Policy+employees+are+black?
employees_latinx,Foreign Policy,314,What percentage of Foreign Policy employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Foreign+Policy+employees+are+hispanic?
employees_indigenous,Foreign Policy,314,What percentage of Foreign Policy employees are native american?,https://www.google.com/search?q=What+percentage+of+Foreign+Policy+employees+are+native+american?
employees_white,Foreign Policy,314,What percentage of Foreign Policy employees are white?,https://www.google.com/search?q=What+percentage+of+Foreign+Policy+employees+are+white?
company_website,Foreign Policy,314,What is the website for Foreign Policy?,https://www.google.com/search?q=What+is+the+website+for+Foreign+Policy?
company_founded_year,Foreign Policy,314,What year was Foreign Policy founded?,https://www.google.com/search?q=What+year+was+Foreign+Policy+founded?
company_size,Foreign Policy,314,How many employees does Foreign Policy have?,https://www.google.com/search?q=How+many+employees+does+Foreign+Policy+have?
company_headquarters,Foreign Policy,314,Where are the headquarters for Foreign Policy?,https://www.google.com/search?q=Where+are+the+headquarters+for+Foreign+Policy?
company_glassdoor,Foreign Policy,314,What is the Glassdoor overall rating for Foreign Policy?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Foreign+Policy?
company_work_life,Foreign Policy,314,What is the Glassdoor work life balance rating for Foreign Policy?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Foreign+Policy?
employees_female,Kimpton Hotels & Restaurants,323,What percentage of Kimpton Hotels & Restaurants employees are female?,https://www.google.com/search?q=What+percentage+of+Kimpton+Hotels+and+Restaurants+employees+are+female?
employees_male,Kimpton Hotels & Restaurants,323,What percentage of Kimpton Hotels & Restaurants employees are male?,https://www.google.com/search?q=What+percentage+of+Kimpton+Hotels+and+Restaurants+employees+are+male?
employees_asian,Kimpton Hotels & Restaurants,323,What percentage of Kimpton Hotels & Restaurants employees are asian?,https://www.google.com/search?q=What+percentage+of+Kimpton+Hotels+and+Restaurants+employees+are+asian?
employees_black,Kimpton Hotels & Restaurants,323,What percentage of Kimpton Hotels & Restaurants employees are black?,https://www.google.com/search?q=What+percentage+of+Kimpton+Hotels+and+Restaurants+employees+are+black?
employees_latinx,Kimpton Hotels & Restaurants,323,What percentage of Kimpton Hotels & Restaurants employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Kimpton+Hotels+and+Restaurants+employees+are+hispanic?
employees_indigenous,Kimpton Hotels & Restaurants,323,What percentage of Kimpton Hotels & Restaurants employees are native american?,https://www.google.com/search?q=What+percentage+of+Kimpton+Hotels+and+Restaurants+employees+are+native+american?
employees_white,Kimpton Hotels & Restaurants,323,What percentage of Kimpton Hotels & Restaurants employees are white?,https://www.google.com/search?q=What+percentage+of+Kimpton+Hotels+and+Restaurants+employees+are+white?
company_website,Kimpton Hotels & Restaurants,323,What is the website for Kimpton Hotels & Restaurants?,https://www.google.com/search?q=What+is+the+website+for+Kimpton+Hotels+and+Restaurants?
company_founded_year,Kimpton Hotels & Restaurants,323,What year was Kimpton Hotels & Restaurants founded?,https://www.google.com/search?q=What+year+was+Kimpton+Hotels+and+Restaurants+founded?
company_size,Kimpton Hotels & Restaurants,323,How many employees does Kimpton Hotels & Restaurants have?,https://www.google.com/search?q=How+many+employees+does+Kimpton+Hotels+and+Restaurants+have?
company_headquarters,Kimpton Hotels & Restaurants,323,Where are the headquarters for Kimpton Hotels & Restaurants?,https://www.google.com/search?q=Where+are+the+headquarters+for+Kimpton+Hotels+and+Restaurants?
company_glassdoor,Kimpton Hotels & Restaurants,323,What is the Glassdoor overall rating for Kimpton Hotels & Restaurants?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Kimpton+Hotels+and+Restaurants?
company_work_life,Kimpton Hotels & Restaurants,323,What is the Glassdoor work life balance rating for Kimpton Hotels & Restaurants?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Kimpton+Hotels+and+Restaurants?
employees_female,Tesla,332,What percentage of Tesla employees are female?,https://www.google.com/search?q=What+percentage+of+Tesla+employees+are+female?
employees_male,Tesla,332,What percentage of Tesla employees are male?,https://www.google.com/search?q=What+percentage+of+Tesla+employees+are+male?
employees_asian,Tesla,332,What percentage of Tesla employees are asian?,https://www.google.com/search?q=What+percentage+of+Tesla+employees+are+asian?
employees_black,Tesla,332,What percentage of Tesla employees are black?,https://www.google.com/search?q=What+percentage+of+Tesla+employees+are+black?
employees_latinx,Tesla,332,What percentage of Tesla employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Tesla+employees+are+hispanic?
employees_indigenous,Tesla,332,What percentage of Tesla employees are native american?,https://www.google.com/search?q=What+percentage+of+Tesla+employees+are+native+american?
employees_white,Tesla,332,What percentage of Tesla employees are white?,https://www.google.com/search?q=What+percentage+of+Tesla+employees+are+white?
company_website,Tesla,332,What is the website for Tesla?,https://www.google.com/search?q=What+is+the+website+for+Tesla?
company_founded_year,Tesla,332,What year was Tesla founded?,https://www.google.com/search?q=What+year+was+Tesla+founded?
company_size,Tesla,332,How many employees does Tesla have?,https://www.google.com/search?q=How+many+employees+does+Tesla+have?
company_headquarters,Tesla,332,Where are the headquarters for Tesla?,https://www.google.com/search?q=Where+are+the+headquarters+for+Tesla?
company_glassdoor,Tesla,332,What is the Glassdoor overall rating for Tesla?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Tesla?
company_work_life,Tesla,332,What is the Glassdoor work life balance rating for Tesla?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Tesla?
employees_female,Activision,62,What percentage of Activision employees are female?,https://www.google.com/search?q=What+percentage+of+Activision+employees+are+female?
employees_male,Activision,62,What percentage of Activision employees are male?,https://www.google.com/search?q=What+percentage+of+Activision+employees+are+male?
employees_asian,Activision,62,What percentage of Activision employees are asian?,https://www.google.com/search?q=What+percentage+of+Activision+employees+are+asian?
employees_black,Activision,62,What percentage of Activision employees are black?,https://www.google.com/search?q=What+percentage+of+Activision+employees+are+black?
employees_latinx,Activision,62,What percentage of Activision employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Activision+employees+are+hispanic?
employees_indigenous,Activision,62,What percentage of Activision employees are native american?,https://www.google.com/search?q=What+percentage+of+Activision+employees+are+native+american?
employees_white,Activision,62,What percentage of Activision employees are white?,https://www.google.com/search?q=What+percentage+of+Activision+employees+are+white?
company_website,Activision,62,What is the website for Activision?,https://www.google.com/search?q=What+is+the+website+for+Activision?
company_founded_year,Activision,62,What year was Activision founded?,https://www.google.com/search?q=What+year+was+Activision+founded?
company_size,Activision,62,How many employees does Activision have?,https://www.google.com/search?q=How+many+employees+does+Activision+have?
company_headquarters,Activision,62,Where are the headquarters for Activision?,https://www.google.com/search?q=Where+are+the+headquarters+for+Activision?
company_glassdoor,Activision,62,What is the Glassdoor overall rating for Activision?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Activision?
company_work_life,Activision,62,What is the Glassdoor work life balance rating for Activision?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Activision?
employees_female,"BLK Capital Management, Corp",71,"What percentage of BLK Capital Management, Corp employees are female?","https://www.google.com/search?q=What+percentage+of+BLK+Capital+Management,+Corp+employees+are+female?"
employees_male,"BLK Capital Management, Corp",71,"What percentage of BLK Capital Management, Corp employees are male?","https://www.google.com/search?q=What+percentage+of+BLK+Capital+Management,+Corp+employees+are+male?"
employees_asian,"BLK Capital Management, Corp",71,"What percentage of BLK Capital Management, Corp employees are asian?","https://www.google.com/search?q=What+percentage+of+BLK+Capital+Management,+Corp+employees+are+asian?"
employees_black,"BLK Capital Management, Corp",71,"What percentage of BLK Capital Management, Corp employees are black?","https://www.google.com/search?q=What+percentage+of+BLK+Capital+Management,+Corp+employees+are+black?"
employees_latinx,"BLK Capital Management, Corp",71,"What percentage of BLK Capital Management, Corp employees are hispanic?","https://www.google.com/search?q=What+percentage+of+BLK+Capital+Management,+Corp+employees+are+hispanic?"
employees_indigenous,"BLK Capital Management, Corp",71,"What percentage of BLK Capital Management, Corp employees are native american?","https://www.google.com/search?q=What+percentage+of+BLK+Capital+Management,+Corp+employees+are+native+american?"
employees_white,"BLK Capital Management, Corp",71,"What percentage of BLK Capital Management, Corp employees are white?","https://www.google.com/search?q=What+percentage+of+BLK+Capital+Management,+Corp+employees+are+white?"
company_website,"BLK Capital Management, Corp",71,"What is the website for BLK Capital Management, Corp?","https://www.google.com/search?q=What+is+the+website+for+BLK+Capital+Management,+Corp?"
company_founded_year,"BLK Capital Management, Corp",71,"What year was BLK Capital Management, Corp founded?","https://www.google.com/search?q=What+year+was+BLK+Capital+Management,+Corp+founded?"
company_size,"BLK Capital Management, Corp",71,"How many employees does BLK Capital Management, Corp have?","https://www.google.com/search?q=How+many+employees+does+BLK+Capital+Management,+Corp+have?"
company_headquarters,"BLK Capital Management, Corp",71,"Where are the headquarters for BLK Capital Management, Corp?","https://www.google.com/search?q=Where+are+the+headquarters+for+BLK+Capital+Management,+Corp?"
company_glassdoor,"BLK Capital Management, Corp",71,"What is the Glassdoor overall rating for BLK Capital Management, Corp?","https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+BLK+Capital+Management,+Corp?"
company_work_life,"BLK Capital Management, Corp",71,"What is the Glassdoor work life balance rating for BLK Capital Management, Corp?","https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+BLK+Capital+Management,+Corp?"
employees_female,HCS Product Lab,82,What percentage of HCS Product Lab employees are female?,https://www.google.com/search?q=What+percentage+of+HCS+Product+Lab+employees+are+female?
employees_male,HCS Product Lab,82,What percentage of HCS Product Lab employees are male?,https://www.google.com/search?q=What+percentage+of+HCS+Product+Lab+employees+are+male?
employees_asian,HCS Product Lab,82,What percentage of HCS Product Lab employees are asian?,https://www.google.com/search?q=What+percentage+of+HCS+Product+Lab+employees+are+asian?
employees_black,HCS Product Lab,82,What percentage of HCS Product Lab employees are black?,https://www.google.com/search?q=What+percentage+of+HCS+Product+Lab+employees+are+black?
employees_latinx,HCS Product Lab,82,What percentage of HCS Product Lab employees are hispanic?,https://www.google.com/search?q=What+percentage+of+HCS+Product+Lab+employees+are+hispanic?
employees_indigenous,HCS Product Lab,82,What percentage of HCS Product Lab employees are native american?,https://www.google.com/search?q=What+percentage+of+HCS+Product+Lab+employees+are+native+american?
employees_white,HCS Product Lab,82,What percentage of HCS Product Lab employees are white?,https://www.google.com/search?q=What+percentage+of+HCS+Product+Lab+employees+are+white?
company_website,HCS Product Lab,82,What is the website for HCS Product Lab?,https://www.google.com/search?q=What+is+the+website+for+HCS+Product+Lab?
company_founded_year,HCS Product Lab,82,What year was HCS Product Lab founded?,https://www.google.com/search?q=What+year+was+HCS+Product+Lab+founded?
company_size,HCS Product Lab,82,How many employees does HCS Product Lab have?,https://www.google.com/search?q=How+many+employees+does+HCS+Product+Lab+have?
company_headquarters,HCS Product Lab,82,Where are the headquarters for HCS Product Lab?,https://www.google.com/search?q=Where+are+the+headquarters+for+HCS+Product+Lab?
company_glassdoor,HCS Product Lab,82,What is the Glassdoor overall rating for HCS Product Lab?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+HCS+Product+Lab?
company_work_life,HCS Product Lab,82,What is the Glassdoor work life balance rating for HCS Product Lab?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+HCS+Product+Lab?
employees_female,Regeneron Pharmaceuticals,92,What percentage of Regeneron Pharmaceuticals employees are female?,https://www.google.com/search?q=What+percentage+of+Regeneron+Pharmaceuticals+employees+are+female?
employees_male,Regeneron Pharmaceuticals,92,What percentage of Regeneron Pharmaceuticals employees are male?,https://www.google.com/search?q=What+percentage+of+Regeneron+Pharmaceuticals+employees+are+male?
employees_asian,Regeneron Pharmaceuticals,92,What percentage of Regeneron Pharmaceuticals employees are asian?,https://www.google.com/search?q=What+percentage+of+Regeneron+Pharmaceuticals+employees+are+asian?
employees_black,Regeneron Pharmaceuticals,92,What percentage of Regeneron Pharmaceuticals employees are black?,https://www.google.com/search?q=What+percentage+of+Regeneron+Pharmaceuticals+employees+are+black?
employees_latinx,Regeneron Pharmaceuticals,92,What percentage of Regeneron Pharmaceuticals employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Regeneron+Pharmaceuticals+employees+are+hispanic?
employees_indigenous,Regeneron Pharmaceuticals,92,What percentage of Regeneron Pharmaceuticals employees are native american?,https://www.google.com/search?q=What+percentage+of+Regeneron+Pharmaceuticals+employees+are+native+american?
employees_white,Regeneron Pharmaceuticals,92,What percentage of Regeneron Pharmaceuticals employees are white?,https://www.google.com/search?q=What+percentage+of+Regeneron+Pharmaceuticals+employees+are+white?
company_website,Regeneron Pharmaceuticals,92,What is the website for Regeneron Pharmaceuticals?,https://www.google.com/search?q=What+is+the+website+for+Regeneron+Pharmaceuticals?
company_founded_year,Regeneron Pharmaceuticals,92,What year was Regeneron Pharmaceuticals founded?,https://www.google.com/search?q=What+year+was+Regeneron+Pharmaceuticals+founded?
company_size,Regeneron Pharmaceuticals,92,How many employees does Regeneron Pharmaceuticals have?,https://www.google.com/search?q=How+many+employees+does+Regeneron+Pharmaceuticals+have?
company_headquarters,Regeneron Pharmaceuticals,92,Where are the headquarters for Regeneron Pharmaceuticals?,https://www.google.com/search?q=Where+are+the+headquarters+for+Regeneron+Pharmaceuticals?
company_glassdoor,Regeneron Pharmaceuticals,92,What is the Glassdoor overall rating for Regeneron Pharmaceuticals?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Regeneron+Pharmaceuticals?
company_work_life,Regeneron Pharmaceuticals,92,What is the Glassdoor work life balance rating for Regeneron Pharmaceuticals?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Regeneron+Pharmaceuticals?
employees_female,The Harvard Crimson,112,What percentage of The Harvard Crimson employees are female?,https://www.google.com/search?q=What+percentage+of+The+Harvard+Crimson+employees+are+female?
employees_male,The Harvard Crimson,112,What percentage of The Harvard Crimson employees are male?,https://www.google.com/search?q=What+percentage+of+The+Harvard+Crimson+employees+are+male?
employees_asian,The Harvard Crimson,112,What percentage of The Harvard Crimson employees are asian?,https://www.google.com/search?q=What+percentage+of+The+Harvard+Crimson+employees+are+asian?
employees_black,The Harvard Crimson,112,What percentage of The Harvard Crimson employees are black?,https://www.google.com/search?q=What+percentage+of+The+Harvard+Crimson+employees+are+black?
employees_latinx,The Harvard Crimson,112,What percentage of The Harvard Crimson employees are hispanic?,https://www.google.com/search?q=What+percentage+of+The+Harvard+Crimson+employees+are+hispanic?
employees_indigenous,The Harvard Crimson,112,What percentage of The Harvard Crimson employees are native american?,https://www.google.com/search?q=What+percentage+of+The+Harvard+Crimson+employees+are+native+american?
employees_white,The Harvard Crimson,112,What percentage of The Harvard Crimson employees are white?,https://www.google.com/search?q=What+percentage+of+The+Harvard+Crimson+employees+are+white?
company_website,The Harvard Crimson,112,What is the website for The Harvard Crimson?,https://www.google.com/search?q=What+is+the+website+for+The+Harvard+Crimson?
company_founded_year,The Harvard Crimson,112,What year was The Harvard Crimson founded?,https://www.google.com/search?q=What+year+was+The+Harvard+Crimson+founded?
company_size,The Harvard Crimson,112,How many employees does The Harvard Crimson have?,https://www.google.com/search?q=How+many+employees+does+The+Harvard+Crimson+have?
company_headquarters,The Harvard Crimson,112,Where are the headquarters for The Harvard Crimson?,https://www.google.com/search?q=Where+are+the+headquarters+for+The+Harvard+Crimson?
company_glassdoor,The Harvard Crimson,112,What is the Glassdoor overall rating for The Harvard Crimson?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+The+Harvard+Crimson?
company_work_life,The Harvard Crimson,112,What is the Glassdoor work life balance rating for The Harvard Crimson?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+The+Harvard+Crimson?
employees_female,Block,132,What percentage of Block employees are female?,https://www.google.com/search?q=What+percentage+of+Block+employees+are+female?
employees_male,Block,132,What percentage of Block employees are male?,https://www.google.com/search?q=What+percentage+of+Block+employees+are+male?
employees_asian,Block,132,What percentage of Block employees are asian?,https://www.google.com/search?q=What+percentage+of+Block+employees+are+asian?
employees_black,Block,132,What percentage of Block employees are black?,https://www.google.com/search?q=What+percentage+of+Block+employees+are+black?
employees_latinx,Block,132,What percentage of Block employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Block+employees+are+hispanic?
employees_indigenous,Block,132,What percentage of Block employees are native american?,https://www.google.com/search?q=What+percentage+of+Block+employees+are+native+american?
employees_white,Block,132,What percentage of Block employees are white?,https://www.google.com/search?q=What+percentage+of+Block+employees+are+white?
company_website,Block,132,What is the website for Block?,https://www.google.com/search?q=What+is+the+website+for+Block?
company_founded_year,Block,132,What year was Block founded?,https://www.google.com/search?q=What+year+was+Block+founded?
company_size,Block,132,How many employees does Block have?,https://www.google.com/search?q=How+many+employees+does+Block+have?
company_headquarters,Block,132,Where are the headquarters for Block?,https://www.google.com/search?q=Where+are+the+headquarters+for+Block?
company_glassdoor,Block,132,What is the Glassdoor overall rating for Block?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Block?
company_work_life,Block,132,What is the Glassdoor work life balance rating for Block?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Block?
employees_female,Children's Literacy Center,142,What percentage of Children's Literacy Center employees are female?,https://www.google.com/search?q=What+percentage+of+Children's+Literacy+Center+employees+are+female?
employees_male,Children's Literacy Center,142,What percentage of Children's Literacy Center employees are male?,https://www.google.com/search?q=What+percentage+of+Children's+Literacy+Center+employees+are+male?
employees_asian,Children's Literacy Center,142,What percentage of Children's Literacy Center employees are asian?,https://www.google.com/search?q=What+percentage+of+Children's+Literacy+Center+employees+are+asian?
employees_black,Children's Literacy Center,142,What percentage of Children's Literacy Center employees are black?,https://www.google.com/search?q=What+percentage+of+Children's+Literacy+Center+employees+are+black?
employees_latinx,Children's Literacy Center,142,What percentage of Children's Literacy Center employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Children's+Literacy+Center+employees+are+hispanic?
employees_indigenous,Children's Literacy Center,142,What percentage of Children's Literacy Center employees are native american?,https://www.google.com/search?q=What+percentage+of+Children's+Literacy+Center+employees+are+native+american?
employees_white,Children's Literacy Center,142,What percentage of Children's Literacy Center employees are white?,https://www.google.com/search?q=What+percentage+of+Children's+Literacy+Center+employees+are+white?
company_website,Children's Literacy Center,142,What is the website for Children's Literacy Center?,https://www.google.com/search?q=What+is+the+website+for+Children's+Literacy+Center?
company_founded_year,Children's Literacy Center,142,What year was Children's Literacy Center founded?,https://www.google.com/search?q=What+year+was+Children's+Literacy+Center+founded?
company_size,Children's Literacy Center,142,How many employees does Children's Literacy Center have?,https://www.google.com/search?q=How+many+employees+does+Children's+Literacy+Center+have?
company_headquarters,Children's Literacy Center,142,Where are the headquarters for Children's Literacy Center?,https://www.google.com/search?q=Where+are+the+headquarters+for+Children's+Literacy+Center?
company_glassdoor,Children's Literacy Center,142,What is the Glassdoor overall rating for Children's Literacy Center?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Children's+Literacy+Center?
company_work_life,Children's Literacy Center,142,What is the Glassdoor work life balance rating for Children's Literacy Center?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Children's+Literacy+Center?
employees_female,Salesforce,151,What percentage of Salesforce employees are female?,https://www.google.com/search?q=What+percentage+of+Salesforce+employees+are+female?
employees_male,Salesforce,151,What percentage of Salesforce employees are male?,https://www.google.com/search?q=What+percentage+of+Salesforce+employees+are+male?
employees_asian,Salesforce,151,What percentage of Salesforce employees are asian?,https://www.google.com/search?q=What+percentage+of+Salesforce+employees+are+asian?
employees_black,Salesforce,151,What percentage of Salesforce employees are black?,https://www.google.com/search?q=What+percentage+of+Salesforce+employees+are+black?
employees_latinx,Salesforce,151,What percentage of Salesforce employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Salesforce+employees+are+hispanic?
employees_indigenous,Salesforce,151,What percentage of Salesforce employees are native american?,https://www.google.com/search?q=What+percentage+of+Salesforce+employees+are+native+american?
employees_white,Salesforce,151,What percentage of Salesforce employees are white?,https://www.google.com/search?q=What+percentage+of+Salesforce+employees+are+white?
company_website,Salesforce,151,What is the website for Salesforce?,https://www.google.com/search?q=What+is+the+website+for+Salesforce?
company_founded_year,Salesforce,151,What year was Salesforce founded?,https://www.google.com/search?q=What+year+was+Salesforce+founded?
company_size,Salesforce,151,How many employees does Salesforce have?,https://www.google.com/search?q=How+many+employees+does+Salesforce+have?
company_headquarters,Salesforce,151,Where are the headquarters for Salesforce?,https://www.google.com/search?q=Where+are+the+headquarters+for+Salesforce?
company_glassdoor,Salesforce,151,What is the Glassdoor overall rating for Salesforce?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Salesforce?
company_work_life,Salesforce,151,What is the Glassdoor work life balance rating for Salesforce?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Salesforce?
employees_female,Code2040,160,What percentage of Code2040 employees are female?,https://www.google.com/search?q=What+percentage+of+Code2040+employees+are+female?
employees_male,Code2040,160,What percentage of Code2040 employees are male?,https://www.google.com/search?q=What+percentage+of+Code2040+employees+are+male?
employees_asian,Code2040,160,What percentage of Code2040 employees are asian?,https://www.google.com/search?q=What+percentage+of+Code2040+employees+are+asian?
employees_black,Code2040,160,What percentage of Code2040 employees are black?,https://www.google.com/search?q=What+percentage+of+Code2040+employees+are+black?
employees_latinx,Code2040,160,What percentage of Code2040 employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Code2040+employees+are+hispanic?
employees_indigenous,Code2040,160,What percentage of Code2040 employees are native american?,https://www.google.com/search?q=What+percentage+of+Code2040+employees+are+native+american?
employees_white,Code2040,160,What percentage of Code2040 employees are white?,https://www.google.com/search?q=What+percentage+of+Code2040+employees+are+white?
company_website,Code2040,160,What is the website for Code2040?,https://www.google.com/search?q=What+is+the+website+for+Code2040?
company_founded_year,Code2040,160,What year was Code2040 founded?,https://www.google.com/search?q=What+year+was+Code2040+founded?
company_size,Code2040,160,How many employees does Code2040 have?,https://www.google.com/search?q=How+many+employees+does+Code2040+have?
company_headquarters,Code2040,160,Where are the headquarters for Code2040?,https://www.google.com/search?q=Where+are+the+headquarters+for+Code2040?
company_glassdoor,Code2040,160,What is the Glassdoor overall rating for Code2040?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Code2040?
company_work_life,Code2040,160,What is the Glassdoor work life balance rating for Code2040?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Code2040?
employees_female,Marriott International,170,What percentage of Marriott International employees are female?,https://www.google.com/search?q=What+percentage+of+Marriott+International+employees+are+female?
employees_male,Marriott International,170,What percentage of Marriott International employees are male?,https://www.google.com/search?q=What+percentage+of+Marriott+International+employees+are+male?
employees_asian,Marriott International,170,What percentage of Marriott International employees are asian?,https://www.google.com/search?q=What+percentage+of+Marriott+International+employees+are+asian?
employees_black,Marriott International,170,What percentage of Marriott International employees are black?,https://www.google.com/search?q=What+percentage+of+Marriott+International+employees+are+black?
employees_latinx,Marriott International,170,What percentage of Marriott International employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Marriott+International+employees+are+hispanic?
employees_indigenous,Marriott International,170,What percentage of Marriott International employees are native american?,https://www.google.com/search?q=What+percentage+of+Marriott+International+employees+are+native+american?
