Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
type-2-all-over-wreath-black,,,,,,,,,XXL,,,,,802-0006-30-XXL,907.18474,shopify,0,deny,manual,310.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
test-early-access-item,Test - Early Access Item,"",DENIM TEARS,,,"",false,Title,Default Title,,,,,"",0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,lb,,,draft
fear-of-the-black-god,FEAR OF THE BLACK GOD,"<p>Made in Japan </p>
<p>In collaboration with Saint Michael </p>
<p>100% cotton </p>",DENIM TEARS,,,"",true,Size,S,,,,,SM-S22-0000-065-S,0.0,shopify,1,deny,manual,300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF5502.jpg?v=1652122926,1,,false,,,,,,,,,,,,,,,,,lb,,,active
fear-of-the-black-god,,,,,,,,,M,,,,,SM-S22-0000-065-M,0.0,shopify,0,deny,manual,300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF5503.jpg?v=1652122926,2,,,,,,,,,,,,,,,,,,,lb,,,
fear-of-the-black-god,,,,,,,,,L,,,,,SM-S22-0000-065-L,0.0,shopify,0,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
fear-of-the-black-god,,,,,,,,,XL,,,,,SM-S22-0000-065-XL,0.0,shopify,0,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
fear-of-the-black-god,,,,,,,,,XXL,,,,,SM-S22-0000-065-XXL,0.0,shopify,0,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
saint-tears,SAINT TEARS,"<meta charset=""UTF-8"">
<p data-mce-fragment=""1"">Made in Japan </p>
<p data-mce-fragment=""1"">In collaboration with Saint Michael </p>
<p data-mce-fragment=""1"">100% Cotton</p>",DENIM TEARS,,,"",true,Size,S,,,,,SM-S22-0000-064-S,907.18474,shopify,0,deny,manual,340.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF5489.jpg?v=1652122308,1,,false,,,,,,,,,,,,,,,,,lb,,,active
saint-tears,,,,,,,,,M,,,,,SM-S22-0000-064-M,907.18474,shopify,0,deny,manual,340.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF5490.jpg?v=1652122308,2,,,,,,,,,,,,,,,,,,,lb,,,
saint-tears,,,,,,,,,L,,,,,SM-S22-0000-064-L,907.18474,shopify,0,deny,manual,340.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
saint-tears,,,,,,,,,XL,,,,,SM-S22-0000-064-XL,907.18474,shopify,0,deny,manual,340.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
saint-tears,,,,,,,,,XXL,,,,,SM-S22-0000-064-XXL,907.18474,shopify,0,deny,manual,340.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
saint-death,SAINT DEATH,"<meta charset=""UTF-8"">
<p data-mce-fragment=""1"">Made in Japan </p>
<p data-mce-fragment=""1"">In collaboration with Saint Michael </p>
<p data-mce-fragment=""1"">100% Cotton</p>",DENIM TEARS,,,"",true,Size,S,,,,,SM-S22-0000-061-S,907.18474,shopify,0,deny,manual,300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF5496.jpg?v=1652122100,1,,false,,,,,,,,,,,,,,,,,lb,,,active
saint-death,,,,,,,,,M,,,,,SM-S22-0000-061-M,907.18474,shopify,0,deny,manual,300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF5498.jpg?v=1652122100,2,,,,,,,,,,,,,,,,,,,lb,,,
saint-death,,,,,,,,,L,,,,,SM-S22-0000-061-L,907.18474,shopify,0,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
saint-death,,,,,,,,,XL,,,,,SM-S22-0000-061-XL,907.18474,shopify,0,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
saint-death,,,,,,,,,XXL,,,,,SM-S22-0000-061-XXL,907.18474,shopify,0,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
saint-holy,SAINT HOLY,"<p>Made in Japan </p>
<p>In collaboration with Saint Michael </p>
<p>100% Cotton</p>",DENIM TEARS,,,"",true,Size,S,,,,,SM-S22-0000-062-S,907.18474,shopify,0,deny,manual,340.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF5499.jpg?v=1652121844,1,,false,,,,,,,,,,,,,,,,,lb,,,active
saint-holy,,,,,,,,,M,,,,,SM-S22-0000-062-M,907.18474,shopify,0,deny,manual,340.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF5500.jpg?v=1652121844,2,,,,,,,,,,,,,,,,,,,lb,,,
saint-holy,,,,,,,,,L,,,,,SM-S22-0000-062-L,907.18474,shopify,0,deny,manual,340.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
saint-holy,,,,,,,,,XL,,,,,SM-S22-0000-062-XL,907.18474,shopify,0,deny,manual,340.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
saint-holy,,,,,,,,,XXL,,,,,SM-S22-0000-062-XXL,907.18474,shopify,0,deny,manual,340.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,LAGOS TEARS,"<p>Made to Order - Shipping in 3+ weeks </p>
<p>HOMECOMING is a movement; igniting new cultural conversation and creative development across Africa. Our vision is to empower the continent’s young generation with the knowledge and resources they need to inspire and enable future innovation and growth. HOMECOMING Festival is the spark that ignites this movement; a 4-day cultural exchange that brings African creatives and creativity back to Africa, and gives them what they need to take their vision to the world.<br></p>
<div data-mce-fragment=""1"">
<span data-mce-fragment=""1"">The Denim Tears 501® is inspired by the 1954 cut, with a straight fit through the seat and thigh, sits at your waist and is a slightly tapered leg.</span><br data-mce-fragment=""1"">
</div>
<ul data-v-87e3be60="""" data-mce-fragment=""1"">
<li data-v-87e3be60="""" data-mce-fragment=""1"">100% cotton</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Non-stretch 12 oz denim</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Button fly</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">5-pocket styling</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Stone washed </li>
<li data-v-87e3be60="""" data-mce-fragment=""1""><span>When you eventually do wash your jeans, machine wash cold; Wash and dry inside out with like colors, preferably with a liquid detergent.</span></li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Measurements based on size 33 waist</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Front rise: 11.5”</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Leg opening: 15.25”</li>
</ul>
<p> </p>
<p> </p>",DENIM TEARS,,,"",false,Size,25,,,,,501-LAGOS-25,907.18474,shopify,0,deny,manual,245.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/green-front.jpg?v=1650079594,1,,false,,,,,,,,,,,,,,,,,lb,,,active
lagos-tears,,,,,,,,,26,,,,,501-LAGOS-26,907.18474,shopify,0,deny,manual,245.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/homecoming-back.jpg?v=1650079594,2,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,27,,,,,501-LAGOS-27,907.18474,shopify,0,deny,manual,245.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF6145.jpg?v=1650079594,3,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,28,,,,,501-LAGOS-28,907.18474,shopify,0,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,29,,,,,501-LAGOS-29,907.18474,shopify,0,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,30,,,,,501-LAGOS-30,907.18474,shopify,0,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,31,,,,,501-LAGOS-31,907.18474,shopify,0,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,32,,,,,501-LAGOS-32,907.18474,shopify,-1,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,33,,,,,501-LAGOS-33,907.18474,shopify,0,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,34,,,,,501-LAGOS-34,907.18474,shopify,0,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,36,,,,,501-LAGOS-36,907.18474,shopify,-2,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,38,,,,,501-LAGOS-38,907.18474,shopify,0,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,40,,,,,501-LAGOS-40,907.18474,shopify,0,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
lagos-tears,,,,,,,,,42,,,,,501-LAGOS-42,907.18474,shopify,0,deny,manual,245.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
the-1619-project-a-new-origin-story,The 1619 Project: A New Origin Story,"<meta charset=""UTF-8""><meta charset=""UTF-8""><span data-sanitized-data-mce-fragment=""1"">This is a book that speaks directly to our current moment, contextualizing the systems of race and caste within which we operate today. It reveals long-glossed-over truths around our nation’s founding and construction—and the way that the legacy of slavery did not end with emancipation, but continues to shape contemporary American life.</span><br data-sanitized-data-mce-fragment=""1"">",DENIM TEARS,,Books,"",true,Title,Default Title,,,,,"",907.18474,shopify,7,deny,manual,25.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/91aNPxKIruL.jpg?v=1649170611,1,,false,,,,,,,,,,,,,,,,,lb,P0000000,,active
pre-spring-white-denim-1,Peace In My Pocket Jean White,"<meta charset=""UTF-8"">
<div data-mce-fragment=""1"">
<meta charset=""UTF-8""> <span data-mce-fragment=""1"">The Denim Tears 501® is inspired by the 1954 cut, with a straight fit through the seat and thigh, sits at your waist and is a slightly tapered leg.</span><br data-mce-fragment=""1"">
</div>
<div data-mce-fragment=""1""><span data-mce-fragment=""1""></span></div>
<div data-mce-fragment=""1""><strong>Made to order. Please expect shipping in 3+ weeks </strong></div>
<ul data-mce-fragment=""1"" data-v-87e3be60="""">
<li data-mce-fragment=""1"" data-v-87e3be60="""">100% cotton</li>
<li data-mce-fragment=""1"" data-v-87e3be60="""">Non-stretch 12 oz denim</li>
<li data-mce-fragment=""1"" data-v-87e3be60="""">Button fly</li>
<li data-mce-fragment=""1"" data-v-87e3be60="""">5-pocket styling</li>
<li data-mce-fragment=""1"" data-v-87e3be60="""">Stone washed </li>
<li data-mce-fragment=""1"" data-v-87e3be60=""""><span><span>When you eventually do wash your jeans, machine wash cold; Wash and dry inside out with like colors, preferably with a liquid detergent.</span></span></li>
<li data-mce-fragment=""1"" data-v-87e3be60="""">Measurements based on size 33 waist</li>
<li data-mce-fragment=""1"" data-v-87e3be60="""">Front rise: 11.5”</li>
<li data-mce-fragment=""1"" data-v-87e3be60="""">Leg opening: 15.25”</li>
<li data-mce-fragment=""1"" data-v-87e3be60=""""><em> Please see last image for more sizing information </em></li>
</ul>",DENIM TEARS,,Denim,"",false,Size,25x30,,,,,A501-0008-25,907.18474,shopify,2,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF6073.jpg?v=1649008092,1,,false,,"This is the Denim Tears x Levis 501® Jean
100% Cotton, Non-stretch 12 oz denim 
Button fly 5-pocket styling 
Cold machine wash and dry inside out",,,,,,,,,,,,,,,lb,PC040100,,draft
pre-spring-white-denim-1,,,,,,,,,26x30,,,,,A501-0008-26,907.18474,shopify,2,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF6075.jpg?v=1649008092,2,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,27x30,,,,,A501-0008-27,907.18474,shopify,2,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF6074.jpg?v=1649008092,3,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,28x30,,,,,A501-0008-28,907.18474,shopify,2,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,29x32,,,,,A501-0008-29,907.18474,shopify,2,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,30x32,,,,,A501-0008-30,907.18474,shopify,3,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,31x32,,,,,A501-0008-31,907.18474,shopify,3,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,32x32,,,,,A501-0008-32,907.18474,shopify,10,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,33x32,,,,,A501-0008-33,907.18474,shopify,10,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,34x34,,,,,A501-0008-34,907.18474,shopify,10,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,36x34,,,,,A501-0008-36,907.18474,shopify,10,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,38x34,,,,,A501-0008-38,907.18474,shopify,10,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,40x34,,,,,A501-0008-40,907.18474,shopify,3,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-white-denim-1,,,,,,,,,42x34,,,,,A501-0008-42,907.18474,shopify,3,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-sweatpants-grey,Cotton Wreath Peace University Sweatpant Grey,"<p>Made in the USA</p>
<div title=""Page 13"" class=""page"">
<div class=""section"">
<div class=""layoutArea"">
<div class=""column"">
<p><span>14 oz </span></p>
<p><span>100% cotton</span></p>
<p><span>Puff screenprint </span></p>
</div>
</div>
</div>
</div>",DENIM TEARS,,,"",true,Size,S,,,,,401-900-27-S,907.18474,shopify,0,deny,manual,120.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Spring2022flats0652.jpg?v=1648931374,1,,false,,,,,,,,,,,,,,,,,lb,PC040100,,active
pre-spring-sweatpants-grey,,,,,,,,,M,,,,,401-900-27-M,907.18474,shopify,0,deny,manual,120.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Spring2022flats0654.jpg?v=1649007788,2,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-sweatpants-grey,,,,,,,,,L,,,,,401-900-27-L,907.18474,shopify,10,deny,manual,120.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Spring2022flats0653.jpg?v=1649007788,3,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-sweatpants-grey,,,,,,,,,XL,,,,,401-900-27-XL,907.18474,shopify,9,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-sweatpants-grey,,,,,,,,,XXL,,,,,401-900-27-XXL,907.18474,shopify,1,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,Mono Cotton Wreath Jean Black,"<meta charset=""UTF-8"">
<div data-mce-fragment=""1"">
<meta charset=""UTF-8""> <span data-mce-fragment=""1"">The Denim Tears 501® is inspired by the 1954 cut, with a straight fit through the seat and thigh, sits at your waist and is a slightly tapered leg.<meta charset=""UTF-8""></span>
<div data-mce-fragment=""1""><strong>Made to order. Please expect shipping in 3+ weeks </strong></div>
<br data-mce-fragment=""1"">
</div>
<ul data-v-87e3be60="""" data-mce-fragment=""1"">
<li data-v-87e3be60="""" data-mce-fragment=""1"">100% cotton</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Non-stretch 12 oz denim</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Button fly</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">5-pocket styling</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Stone washed </li>
<li data-v-87e3be60="""" data-mce-fragment=""1""><span><span>When you eventually do wash your jeans, machine wash cold; Wash and dry inside out with like colors, preferably with a liquid detergent.</span></span></li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Measurements based on size 33 waist</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Front rise: 11.5”</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Leg opening: 15.25”</li>
<li data-v-87e3be60="""" data-mce-fragment=""1""><em> Please see last image for more sizing information </em></li>
</ul>",DENIM TEARS,,Denim,"",false,Size,25x30,,,,,DT501-MONOB-25,907.18474,shopify,0,deny,manual,295.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/IMG_9586.jpg?v=1648931562,1,,false,,"This is the Denim Tears x Levis 501® Jean
100% Cotton, Non-stretch 12 oz denim 
Button fly 5-pocket styling 
Cold machine wash and dry inside out",,,,,,,,,,,,,,,lb,PC040100,,active
pre-spring-black-mono,,,,,,,,,26x30,,,,,DT501-MONOB-26,907.18474,shopify,0,deny,manual,295.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/IMG_9589.jpg?v=1648931562,2,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,27x30,,,,,DT501-MONOB-27,907.18474,shopify,2,deny,manual,295.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/IMG_9590.jpg?v=1648931562,3,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,28x30,,,,,DT501-MONOB-28,907.18474,shopify,1,deny,manual,295.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,29x32,,,,,DT501-MONOB-29,907.18474,shopify,0,deny,manual,295.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,30x32,,,,,DT501-MONOB-30,907.18474,shopify,3,deny,manual,295.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,31x32,,,,,DT501-MONOB-31,907.18474,shopify,10,deny,manual,295.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,32x32,,,,,DT501-MONOB-32,907.18474,shopify,13,deny,manual,295.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,33x32,,,,,DT501-MONOB-33,907.18474,shopify,3,deny,manual,295.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,34x34,,,,,DT501-MONOB-34,907.18474,shopify,1,deny,manual,295.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,36x34,,,,,DT501-MONOB-36,907.18474,shopify,4,deny,manual,295.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,38x34,,,,,DT501-MONOB-38,907.18474,shopify,-2,deny,manual,295.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,40x34,,,,,DT501-MONOB-40,907.18474,shopify,1,deny,manual,295.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-black-mono,,,,,,,,,42x34,,,,,DT501-MONOB-42,907.18474,shopify,0,deny,manual,295.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-sweatpants,Cotton Wreath Peace University Sweatpant Black,"<p>Made in the USA</p>
<div title=""Page 13"" class=""page"">
<div class=""section"">
<div class=""layoutArea"">
<div class=""column"">
<p><span>14 oz </span></p>
<p><span>100% cotton</span></p>
<p><span>Puff screenprint </span></p>
</div>
</div>
</div>
</div>",DENIM TEARS,,,"",true,Size,S,,,,,401-101-27-S,907.18474,shopify,2,deny,manual,120.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Spring2022flats0575.jpg?v=1648753963,1,,false,,,,,,,,,,,,,,,,,lb,PC040100,,active
pre-spring-sweatpants,,,,,,,,,M,,,,,401-101-27-M,907.18474,shopify,4,deny,manual,120.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Spring2022flats0657.jpg?v=1649007773,2,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-sweatpants,,,,,,,,,L,,,,,401-101-27-L,907.18474,shopify,0,deny,manual,120.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Spring2022flats0576.jpg?v=1649007773,3,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-sweatpants,,,,,,,,,XL,,,,,401-101-27-XL,907.18474,shopify,3,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-sweatpants,,,,,,,,,XXL,,,,,401-101-27-XXL,907.18474,shopify,0,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-raw-denim,Peace In My Pocket Jean Selvedge,"<meta charset=""UTF-8"">
<div data-mce-fragment=""1"">
<meta charset=""UTF-8""> <span data-mce-fragment=""1"">The Denim Tears 501® is inspired by the 1954 cut, with a straight fit through the seat and thigh, sits at your waist and is a slightly tapered leg.</span><br data-mce-fragment=""1"">
</div>
<div data-mce-fragment=""1""><strong>Made to order. Please expect shipping in 3+ weeks </strong></div>
<ul data-v-87e3be60="""" data-mce-fragment=""1"">
<li data-v-87e3be60="""" data-mce-fragment=""1"">100% cotton</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Non-stretch 12 oz denim</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Button fly</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">5-pocket styling</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Stone washed </li>
<li data-v-87e3be60="""" data-mce-fragment=""1""><span><span>When you eventually do wash your jeans, machine wash cold; Wash and dry inside out with like colors, preferably with a liquid detergent.</span></span></li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Measurements based on size 33 waist</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Front rise: 11.5”</li>
<li data-v-87e3be60="""" data-mce-fragment=""1"">Leg opening: 15.25”</li>
<li data-v-87e3be60="""" data-mce-fragment=""1""><em> Please see last image for more sizing information </em></li>
</ul>",DENIM TEARS,,Denim,"",false,Size,25x30,,,,,A501-0004-25,907.18474,shopify,2,deny,manual,225.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF5939.heic?v=1648586960,1,,false,,"This is the Denim Tears x Levis 501® Jean
100% Cotton, Non-stretch 12 oz denim 
Button fly 5-pocket styling 
Cold machine wash and dry inside out",,,,,,,,,,,,,,,lb,PC040100,,draft
pre-spring-raw-denim,,,,,,,,,26x30,,,,,A501-0004-26,907.18474,shopify,2,deny,manual,225.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF5941.heic?v=1648586960,2,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-raw-denim,,,,,,,,,27x30,,,,,A501-0004-27,907.18474,shopify,2,deny,manual,225.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/plainjanerawfront.heic?v=1648587050,3,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-raw-denim,,,,,,,,,28x30,,,,,A501-0004-28,907.18474,shopify,2,deny,manual,225.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-raw-denim,,,,,,,,,29x32,,,,,A501-0004-29,907.18474,shopify,2,deny,manual,225.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-raw-denim,,,,,,,,,30x32,,,,,A501-0004-30,907.18474,shopify,3,deny,manual,225.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-raw-denim,,,,,,,,,31x32,,,,,A501-0004-31,907.18474,shopify,3,deny,manual,225.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-raw-denim,,,,,,,,,32x32,,,,,A501-0004-32,907.18474,shopify,8,deny,manual,225.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-raw-denim,,,,,,,,,33x32,,,,,A501-0004-33,907.18474,shopify,10,deny,manual,225.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-raw-denim,,,,,,,,,34x34,,,,,A501-0004-34,907.18474,shopify,9,deny,manual,225.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
pre-spring-raw-denim,,,,,,,,,36x34,,,,,A501-0004-36,907.18474,shopify,9,deny,manual,225.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
